name,country,latitude,longitude,phone
Mission Hospital,India,22.7007794,72.8476721,0
Ravishankar Maharaj Eye Hospital,India,22.5739191,73.0007094,0
New Rahul Hospital,India,22.6873483,72.8689128,0
Brahma Ayurved Multispeciality Hospital,India,22.688273,72.8735999,0
Shivam Hospital,India,22.319589,72.624817,0
Utharsh Hospital,India,22.6865498,72.8696586,0
Care General Hospital,India,22.7014802,72.8766457,0
Utkarsh Hospital,India,22.6851709,72.8709762,0
Urvish Hospital,India,22.692188,72.866366,0
Jeevandhara Medical Hospital,India,22.3260228,72.6191064,0
Shree Prannathji Hospital,India,22.6484115,72.945891,0
Muljibhai Patel Urological Hospital,India,22.6832417,72.8722937,0
Krishna Surgical Hospital,India,22.3272906,72.630458,0
Meera Children Hospital,India,22.491606,72.655403,0
Krutarth Hospital,India,22.69209,72.866039,0
Navjot Hospital,India,22.6895525,72.8623478,0
Prime Surgical Hospital,India,22.4888029,72.6580487,0
Dr. HA Jobanputra's Sushrut Hospital,India,22.692218,72.866597,0
Sahjanand Prashutigruh & General Hospital,India,22.4935773,72.6512326,0
Amee Multispeciality Hospital,India,22.6912416,72.8667176,0
Pavan Hospital,India,22.6918657,72.8650241,0
Shlok Multispeciality Hospital,India,22.690424,72.858016,0
Vishwas Hospital,India,22.7054221,72.8585585,0
Vikram Hospital,India,22.689309,72.8724367,0
Dr. Jani Hospital,India,22.4878178,72.6598022,0
Shraddha Hospital,India,22.6903506,72.8663,0
Shree Harikrishna Hospital,India,22.695004,72.85931,0
S R Shah Hospital,India,22.6912704,72.8614357,0
Rudra Hospital,India,22.6893428,72.8623282,0
Manish Surgical Hospital,India,22.3239191,72.6281596,0
Dr. J K Shah Hospital,India,22.3165654,72.6189335,0
Sankalp Hospital,India,22.6017845,72.9847827,0
SushrutNiramay Hospital,India,22.6877377,72.8687324,0
Shreeji Maternity & Surgical Hospital,India,22.3173862,72.6237854,0
Mamta Hospital,India,22.687262,72.868473,0
Mirani Hospital,India,22.4903347,72.656434,0
Parekh's Hospital,India,22.688929,72.87274,0
Dr. Hashmukh Shah's Hospital,India,22.684585,72.866458,0
Shashwat Hospital,India,22.562197,72.94879,0
Sai Hospital,India,22.416209,72.903152,0
Smruti Ayurvedik Hospital,India,22.5454081,72.9689434,0
Aagam Hospital,India,22.5561349,72.9630596,0
Krishna Hospital,India,22.4159225,72.9036648,0
Garima Hospital,India,22.557682,72.964598,0
Roshni Eye Hospital,India,22.417474,72.9030833,0
Orthorab Hospital,India,22.5624564,72.9487376,0
Vedant Hospital,India,22.558637,72.962368,0
Subhash Dave Hospital,India,22.4126884,72.7904419,0
Harshal Hospital,India,22.4728047,72.8087196,0
Himalaya Hospital,India,22.5648338,72.9486494,0
Karamsad Hospital Sanchalit Arogya Kendra,India,22.3618458,72.9000548,0
Niramay Hospital,India,22.557588,72.964423,0
Ashish Hospital,India,22.4842628,72.8024686,0
Anand Homeopathic Hospital,India,22.55827,72.956076,0
T.B. Hospital,India,22.421538,72.787415,0
Kusum Hospital,India,22.565593,72.950102,0
Smit Children Hospital,India,22.5594202,72.958682,0
Priya Children Hospital,India,22.416721,72.903736,0
Pinki Child Hospital,India,22.420001,72.898467,0
Shreeji Children Hospital,India,22.5561877,72.9633355,0
Chovis Gam Patel Samaj Hospital,India,22.4193607,72.9006804,0
Tsquare Multi-Speciality Hospital,India,22.565519,72.9504093,0
Sudhari Hospital,India,22.4791186,72.7998448,0
Priya Hospital and IVF Center,India,22.5625614,72.9476397,0
Deep Hospital,India,22.4135398,72.8985616,0
Amarsinh Rathod Hospital,India,22.483426,72.801678,0
Krishna Children Hospital,India,22.5590528,72.9602784,8866242499
Shanti Hospital,India,22.413194,72.899476,0
Aditya Hospital,India,22.481062,72.8014314,0
Spandan Hospital,India,22.5620701,72.9484746,0
Prerana Hospital and Nursing Home,India,22.56106,72.922748,0
Shrey Hospital,India,22.5584287,72.9624788,0
Kashiba General Hospital,India,22.4721783,72.8076525,0
Shree Hari Hospital,India,22.5547678,72.9661338,0
Navjivan Orthopaedic Hospital,India,22.4119464,72.8996166,0
Gokul Children Hospital,India,22.5556789,72.9630334,0
Rajvi Children Hospital,India,22.5579542,72.9623579,0
"Referral Hospital, Sultanganj",India,25.2456846,86.7506875,0
"Government Hospital, Barahat Ishipur",India,25.2129737,87.3722338,0
"Government Hospital, kamlakund, Ismailpur",India,25.3184253,87.1237888,0
N.T.P.C Hospital,India,25.2688666,87.2689842,0
"Government Hospital, Saidpur Dabra",India,25.3157546,87.1802513,0
"Referral Hospital, Pirpainti",India,25.2847245,87.4154911,0
"Government Hospital, Bhawanipur",India,25.3912417,87.1197125,0
"Government Hospital, Habibpur",India,25.2287873,86.9609123,0
"Government Hospital, Sahu Parbatta",India,25.3400351,87.0585619,0
"Government Hospital, Radhanagar",India,25.1437094,86.8947003,0
"Government Hospital, Daharpur",India,25.1598841,87.0249253,0
"Government Hospital, Amarpur",India,25.3592766,86.9507749,0
"Government Hospital, Pothia",India,25.0800307,87.193712,0
"Jawaharlal Nehru Medical College Hospital, Bhagalpur",India,25.256965,86.9937694,0
"Shahabad Hospital , Bahiro",India,25.548249,84.6706441,0
"Government Hospital, Morath",India,25.4657423,84.587387,0
Little Stars Children Hospital,India,18.1993878,79.695763,0
Susrutha Hospital,India,18.1974449,79.7016478,0
Susrutha Hospital,India,18.1982475,79.6973455,0
"Government Hospital, Ranisagar",India,25.6091106,84.3607102,0
Buchi Reddy Hospital,India,17.6582803,79.4319047,0
Nelakanta Hospital,India,17.654766,79.4291702,0
"Government Hospital, Barkagaon",India,25.21316,84.4218334,0
"Sub Divisional Hospital ,Jagdishpur",India,25.4777405,84.4489331,0
"Government Hospital, Shahpur",India,25.5946787,84.3993887,0
Satyavathi  Multispecility Hospital Nalgonda,India,17.0381757,79.2618795,0
Vidhyasagar Hospital,India,18.1992018,79.7009316,0
"Government Hospital, Narhi",India,25.538885,84.7498831,0
"Government Hospital, Bakhora Pur",India,25.6680614,84.6900674,0
"Government Hospital, kamalpur",India,23.3018617,86.8428066,0
"SubCentre, Sahsepur",India,25.2396887,82.5400581,0
Bhagavat Hospital,India,17.7522549,73.1968507,0
"Government Hospital, Indaur",India,25.3992896,84.0025853,0
"Government Hospital, Buxar",India,25.5546501,83.9527848,0
"Government Hospital, KoranSarai",India,25.4683779,84.184075,0
Health Sub Center Erkkara,India,10.9601169,76.0272202,0
Prehlad Hospital,India,29.9776353,76.8306931,0
Mahalalekshmi Clinic,India,8.877284,76.6101405,0
Emplayeed State Insurance Hospital,India,8.8769534,76.6097988,0
ESI Dispensary,India,8.8768934,76.6100816,0
Sarada Clinic,India,8.8905464,76.6102183,0
"Government Hospital, Majhwari",India,25.6043093,84.1104873,0
"Government Hospital, Naya Bhojpur",India,25.5901672,84.1610003,0
"Government Hospital, Keshopur",India,25.6768152,84.0883017,0
"Government Hospital, Lohandi",India,25.4370837,83.9830545,0
"Government Hospital, Lagma",India,25.7538009,86.6798155,0
"Referal Hospital, Jale",India,26.3878773,85.7409796,0
"Government Hospital, Nehara",India,26.156782,86.1012221,0
"Government Hospital, Kamtaul",India,26.3315716,85.8338277,0
"Government Hospital, Sundarpur",India,26.1736933,85.8979532,0
"Government Hospital, Yogiara",India,26.4120346,85.7477479,0
M.B. Hospitals,India,17.763448,83.3106082,0
Shushrut Clinic,India,17.756058,73.1932673,0
Dr. Modak Hospital,India,17.754548,73.1935275,0
ApolloHospitals,India,17.7171444,83.3091374,0
"Government Hospital, Dethua",India,26.0371353,86.2586172,0
"Government Hospital, Jhajha",India,24.7706338,86.3792116,0
"Government Hospital, Shivram",India,26.1280994,86.0694292,0
"Government Hospital, Kurson Nadiyami",India,26.1261073,86.2876189,0
"Government Hospital, Basant",India,26.3763277,85.7017661,0
"Government Hospital, Sonki",India,26.1280801,86.0054481,0
"Government Hospital, Sherghati",India,24.5678621,84.8029706,0
"Government Hospital, Jethian",India,24.9322965,85.3226888,0
"Rural Hospital, Taldangra",India,23.0205709,87.1014158,0
Mahila Swasthya Kendra,India,26.3682772,82.5121353,0
Bhaskara Hospital,IN,17.51644,78.445742,0
Relax Body Spa,India,11.9267548,79.8266981,0
HCG Cancer Centre,India,17.7638753,83.3057236,0
Star Pinnacle Heart Centre,India,17.7632652,83.3078391,0
Homi Bhabha Cancer Hospital & Research Centre,India,17.6898831,83.1144238,0
Health center(Former)_Change in use,India,21.1084774,70.5213319,0
Hotel Kamal & Guest House,India,23.7647131,71.178531,0
V CARE HOSPITAL,India,23.6164434,72.9525799,0
Sahyog Hospital,India,22.9874749,72.4788535,0
Navjivan hospital,India,22.9859705,72.5008661,0
Hope Hospital,India,22.985509,72.493561,0
Mamata Hospital,India,22.9845108,72.4989295,0
SHREY HOSPITAL,India,22.9835997,72.4984705,0
Mamta Hospital,India,22.9809825,72.501192,0
Government Hospital,India,22.662947,72.7584316,0
Community Health Centre and Referal Hospital,India,22.6058801,73.4555269,0
Trimurthy Clinic,India,22.4678717,70.0589273,0
Mandaliya Hospital,India,20.7707368,72.9764881,0
aastha hospital,India,20.7690264,72.9777738,0
Dr. Ashok Gandhi Fertility Clinic,India,20.7676784,72.9665807,0
Our Lady of Pillar Hospital,India,22.3249419,73.1893693,0
Kasturba Hospital,India,22.3239296,73.1891988,0
Dhanwantari Clinic,India,20.7658968,72.9863308,0
Eye Care Hospital,India,20.7609523,73.0628727,0
તાલુકા હેલ્થ સેન્ટર ચીખલી,India,20.7594261,73.0600956,0
RMD Hospital,India,20.7579197,73.0632019,0
Pinku Children Hospital,India,22.2881267,73.2058609,0
Shreeji Hospital (Vodisang),India,22.2812583,70.3566493,0
Shruti Clinic,India,22.281201,73.196999,0
Ayurvedic Arogyabhavan,India,22.2796392,73.2043263,0
VISHWAS GENERAL HOSPITAL & MATERNITY HOME,India,22.278973,73.185112,0
Manjalpur Urban Health Center,India,22.278641,73.196467,0
Dr Shailesh Talati,India,22.2784094,73.1948494,0
Shree Womens Hospital,India,22.2774501,73.1900706,0
Ayushya Hospital,India,22.276841,73.197787,0
Sunshine Global Hospitals,India,22.276577,73.2002906,0
Hospital Timbi,India,21.8249997,71.7569153,0
UHTC Lal davakhanu,India,21.775673,72.146202,0
Sir Takhtasinhji General Hospital,India,21.7673876,72.1423563,0
hospital,India,21.6364212,70.986175,0
Sparsh clinic Dr.yatrik s modi,India,21.43687,73.2309566,0
"Government Hospital, Bohiya",India,25.0524427,84.8521626,0
Sri venkateshwara hospital,India,16.5420526,81.5162855,0
Avinash Ortho Trauma & Critical Care Hospital,India,16.5498368,81.5127893,0
MIOTS,India,25.4231809,81.8207891,0
Prayag Medicare,India,25.4265647,81.8213236,0
Anita's clinic,India,28.6360396,77.3756924,0
"Government Hospital, Sisai",India,26.4127697,84.1007976,0
"Referal Hospital ,Kateya",India,26.5646327,84.0917983,0
"Referral Hospital ,Phulwaria",India,26.4595326,84.2499836,0
"Government Hospital, Mohammadpur",India,26.3491879,84.7007972,0
"Government Hospital, Awadh Nagar Bishnupur",India,26.540523,84.422509,0
Dr Bharatveer Hospita,India,28.7242008,78.2797519,0
Dr Vinod Hospita,India,28.7248282,78.2818334,0
Dr Umesh Mittal Clinic,India,28.721747,78.2830537,0
Shiv Sawroop Hospital,India,28.7200104,78.2808085,0
Dr Nasrool Hasan,India,28.7208313,78.2781238,0
Ramsaranya Hospitals,India,17.7097535,83.3106734,0
Visakha Hospitals And Diagnostics,India,17.7202856,83.3130073,0
"Government Hospital, Sripur",India,26.7355935,84.7280367,0
"District Hospital, Sheopur",India,25.6761097,76.712335,0
"Government Hospital, Thakurganj",India,26.426811,88.132281,0
"Government Hospital, Musehari bazar",India,26.4572142,84.039228,0
"Government Hospital, Bakharaur",India,26.3345581,84.6276822,0
"Government Hospital, Gousiya",India,26.4725397,84.5159997,0
"Government Hospital ,Nechua Jalalpur",India,26.5916836,84.3077882,0
"Government Hospital, Tola Khas Chakai",India,24.549483,86.3995636,0
"Government Hospital, Tajpur",India,24.9672417,85.8585583,0
"Government Hospital, Khaira",India,24.8701942,86.2067416,0
"Government Hospital, Dadpur",India,24.8284972,86.3436549,0
"Government Hospital, Laxmipur",India,25.0084763,86.4028037,0
AMRI Hospital,India,22.5125412,88.3676076,0
SevenHills Hospital,India,17.7173631,83.3094245,0
Chinmaya Hrudayalaya,India,12.9778121,77.6459447,0
"Government Hospital, Nakrajuria",India,23.779286,86.8636434,0
"Government Hospital, Chhora",India,23.6670067,87.1934196,0
"Government Hospital, Hulasganj",India,25.0864297,85.1488475,0
"Government Hospital, Dholar",India,20.3918459,72.8338506,0
"Government Hospital, Sumer",India,25.1088148,85.0477976,0
Chandak Prathamik Aarogya Kendra,India,18.0047976,73.960106,0
"Government Hospital, Kinari",India,25.240978,84.93967,0
"Sub Divisional Hospital, Mohania",India,25.1664581,83.6215229,0
Gov.Veterinary Hospital,India,11.5533112,76.1308228,0
"Government Hospital, Kalyanipur",India,24.9937965,83.4717772,0
"Government Hospital, Chand",India,25.1122912,83.4004126,0
"Government Hospital, Dumduma",India,25.2966378,83.8090385,0
Arogyakeralam Wayanad,India,11.6350234,76.0902421,+91-4936202771
St Anns Jubilee Memorial Hospital,India,17.6843531,83.2377236,0
"Government Hospital, Ankhona",India,23.8144997,87.9893611,0
FWC pathiripalam,India,11.6667264,76.199665,0
FWC Subcentre Vadakkanad,India,11.7225297,76.2870642,0
FWC Kallupadi,India,11.6331248,76.1504468,0
"Sub Centre, Pakkam",India,11.6161527,76.1475642,0
Primary Health Centre Vazhavatta,India,11.6213793,76.1581686,0
Pariyaram Sub Center,India,11.6478902,76.1007962,0
Appad Sub center,India,11.6935542,76.1754739,0
choothupara sub center,India,11.702407,76.1615233,0
Choothupara Sub center,India,11.7024098,76.1615394,0
Cheerankunnu Sub center,India,11.6544507,76.1598316,0
"Government Hospital, Salmari",India,25.6136332,87.8379672,0
"Government Hospital, Bankola",India,23.6534307,87.264415,0
Tirumala Nursing home,India,17.4998816,78.3574735,0
"Government Hospital, Ramnagar",India,24.215026,81.0895434,0
"Government Hospital, Uchalan",India,23.034234,87.7760585,0
"Government Hospital, Nigha",India,23.6738543,87.0337209,0
Chennalode Veterinary hospital,India,11.6550037,75.9998208,0
"Government Hospital, Dhawari",India,24.5594574,80.8215378,0
Chennalode public health Center,India,11.6580717,75.9982437,0
Kenichira Sub Centre,India,11.7240632,76.1503024,0
Sreedhar Memorial Hospital,India,11.5507106,76.2126408,0
Sreedhar Memorial Medical Center,India,11.5504743,76.2126748,0
"Government Hospital, Khujutipara",India,23.6080136,87.8944679,0
"Government Hospital, Naya Gaon",India,25.3307018,86.6923176,0
SC Valavayal,India,11.7109561,76.1922766,0
SC Thazhamunda,India,11.706229,76.1395959,0
SC Chempakapetta,India,11.7166678,76.121234,0
SC Irulam,India,11.7520755,76.1880983,0
"Government Hospital, Nirpur",India,25.519753,86.6235086,0
"Government Hospital, Bahadurpur",India,25.612647,86.2931244,0
sc adikolly,India,11.7812693,76.1946156,0
"Government Hospital, Basudebpur",India,23.9310708,87.7853832,0
sc kalloorkunnu,India,11.7051065,76.2074948,0
SC Valanchery,India,11.7318176,76.1793239,0
SC Vakery,India,11.6959112,76.2211972,0
SC Pazhupathoor,India,11.6775156,76.2277039,0
SC Pazhery,India,11.7002666,76.2719607,0
"Government Hospital, Bibiganj",India,26.3696016,87.7635149,0
"Government Hospital, Rehli",India,23.6400727,79.0631069,0
"Government Hospital,Kundala",India,23.9749096,87.7024788,0
Govt Homoeo Dispensary,India,8.495173,76.9007897,0
"Government Hospital, Kachhiyana",India,25.1404843,85.9989448,0
"Government Hospital, Barhiya",India,25.2822777,86.0176336,0
"Government Hospital, Rasulpur",India,25.2965998,86.3488778,0
"Railway Hospital ,Kiul",India,25.1731017,86.1065704,0
"Government Hospital, Khawa",India,25.2795029,86.3066247,0
"Government Hospital, Rampur",India,25.1773054,86.1435152,0
"Government Hospital, Basauni",India,25.2276979,86.3799271,0
"Government Hospital, Ballopur",India,24.9962594,85.9760481,0
"Taluk head quarters hospital, Peravoor",India,11.9135524,75.7197444,0
Govt Hospital Nedumoncavu,India,8.9117898,76.7651317,0
Pratap Nagar Sector 6 Dispensary,India,26.8097868,75.8090785,0
FAITH HOSIPTAL,India,17.3591366,78.4945773,+91 040 2452 0797
Park Hospital,India,29.3324181,76.9866186,0
Community Health Centre Kanyakulangara,India,8.6318455,76.9372484,0
Government Homeo Dispensary Vandazhi,India,10.5936023,76.5220931,0
"Primary Health Centre, Ayyappancovil",India,9.6982784,77.0397687,0
"Government Hospital, Kot",India,24.8987622,81.726733,0
GOVT AYURVEDA HOSPITAL AYOOR,India,8.8928897,76.8651987,0
"Government Hospital, Ghailarh",India,25.9771054,86.6923287,0
Govt. Ayurveda dispensary Kamakshy,India,9.8419492,77.036111,0
"Government Hospital, dhangdhing guri",India,26.4100035,89.4374268,0
govt ayurveda hospital paravoor kollam,India,8.8137526,76.6699308,0
"Government Hospital, Namli",India,23.4576438,75.0626117,0
"Government Hospital, Dharad",India,23.2511024,75.1067613,0
Govt Ayurveda Hospital,India,9.2365308,76.471386,0
Govt: Ayurveda Hospital Mlamala,India,9.6317577,77.0481541,+91-4869258700
"Government Hospital, Binsira",India,25.246493,88.9076275,0
GOVERNMENT AYURVEDA DISPEBSARY,India,9.017867,76.9283512,0
GOVT AYURVEDA DISPENSARY CHATHANNOOR,India,8.8615618,76.7166626,0
"Ayush PHC NHM Ayurveda, Bhoothakulam",India,8.8171076,76.699049,0
Pulla Rao RMP Hospital,India,16.226483,80.6565866,0
"Government Hospital, Udhan Khedi",India,23.6658668,76.6291183,0
Nilakkal Government Hospital,India,9.3895359,77.0100019,0
Veterinary Hospital Naranammoozhy,India,9.3944118,76.8407661,0
"Government Hospital, Baira",India,26.5989448,86.0937512,0
"Mammen Memorial Hospital, Chengannur",India,9.3198636,76.6115334,0
"Government Hospital, Maharail",India,26.2937661,86.2811273,0
"Government Hospital, Andhratharhi",India,26.3940193,86.323242,0
"Government Hospital, Rakhbari",India,26.3636536,86.2886401,0
Government Homeo Dispensary Kuninji,India,9.8465752,76.6497845,0
Raaj Hospital,India,17.4044163,78.4838359,0
Government Veterinary Dispensary,India,10.6442082,76.1929819,0
TRINITY HOMOEOPATHY,India,8.8755093,76.6274931,0
Govt. Ayurveda Dispensary Vandanmedu,India,9.7229838,77.1563447,+91-486277772
Njarakkal Govt. Homoeo Dispensary,India,10.0438538,76.217612,+91 484 2497020
Government Homoeo Model Dispensary Edakochi,India,9.9062493,76.2950036,0
Govt Homoeo Dispensary Okkal,India,10.1549387,76.4438004,+91-4842462526
"Government Hospital, Diken",India,24.7048834,75.1023451,0
Government Homoeo Dispensary Kunnukara,India,10.1561093,76.2948487,+91-484 2479696
K.M. Nursing Home,India,13.0371216,80.2013389,044 4353 0015
GOVERNMENT HOMOEO DISPENSARY CHITTATTUKARA,India,10.1507992,76.2106834,0
Srishti Maternity Hospital,India,29.8022713,76.4082005,0
Dr Ashwani Garg Hospital,India,29.8062417,76.4079119,0
Military Hospital,India,13.0117736,80.1941708,0
"Civil Hospital, Sabalgarh",India,26.2454531,77.4016572,0
"Homeo, Ayurveda Dispensary",India,10.5823933,76.0219563,0
Government Homoeo dispensary Nedumbassery,India,10.1622239,76.3689623,0
veterinary hospital cherpu,India,10.4449655,76.2117672,0
veterinary hospital ollur,India,10.4891421,76.2408594,0
veterinary sub centre thaikattussery,India,10.4564782,76.2401889,0
"Government Hospital, Sabalsinghpur",India,22.6486642,87.8547236,0
"Government Hospital, Halimpur",India,26.2544451,84.9451049,0
arun medical and generals,India,10.9424232,78.0905141,0
உழைப்பாளி மருத்துவமனை,India,13.0487242,80.2036274,0
KS Bone and Joint Clinic - Ortho,India,13.026029,80.212368,98842 83582
"Government Hospital, Jagannathpur",India,22.7298334,87.9024281,0
Government Homoeo dispensary Nedumbassery,India,10.1621967,76.3689857,+91-4842474795
Veterinary Dispensary,India,10.6131471,76.1814563,0
Kavitha Reddy,India,17.9770672,79.5088717,0
SC MARAKKADAVU,India,11.8627883,76.1963376,0
SC CHAAMAPPARA,India,11.8364194,76.208879,0
SC SASIMALA,India,11.8138333,76.2000466,0
Shens Multi-Speciality Hospital,India,13.0318828,80.2103124,044 2471 5000
AYUSH PHC NENMANIKKARA HOMOEO,India,10.4223059,76.2507609,0
St. ANNS HOSPITAL,India,18.4504378,83.650366,0
SRI VENKATESWARA NURSING HOME,India,18.7667708,83.4195983,0
Bharati Nursing Home,India,17.4492625,78.4473693,0
Veterinary Dispensary,India,10.2096823,76.2649222,0
govt homoeo dispensary vengola,India,10.0953279,76.449084,0
DISTRICT VETERINARY CENTRE THRISSUR,India,10.520455,76.2415582,0
vallachira vetinary hopital,India,10.4438876,76.2329579,0
APHC(NHM)HOMOEO PUDUKKAD,India,10.4252911,76.2678905,0
PMC Children Home,India,16.7638577,81.6867124,0
Shri vasudev hospital,India,25.8681413,83.8574746,0
Annamanada Ayush Phc (Homoeo),India,10.2383046,76.3267975,0
Sanjeevani Hospital,India,25.5950459,85.1646498,0
ayush primary health centre homoeo mullasseri,India,10.5555157,76.0984986,0
Hospital Pharasgaon,India,19.85815,81.6353398,0
AYUSH PHC HOMOEO KODASSERY,India,10.3431333,76.3945927,0
Ayush PHC Homoeo Pookode,India,10.6242672,76.026012,0
AYUSH PHC HOMOEOPATHY ENGANDIYUR,India,10.5181731,76.0520162,0
"AYUSH PHC HOMOEOPATHY CHELAKKARA, Chelakkara P.O., Thrissur 680586",India,10.6946084,76.3346826,0
VETERINARY DISPENSARY CHAIPPANKUZHY,India,10.3251557,76.4423429,0
ICDP SUBCENTER KUTTICHIRA,India,10.33276,76.4244035,0
"Government Hospital, Baluhati",India,22.659215,88.2669537,0
pushkar chikitsa seva sansthan,India,25.8652342,83.8437996,0
Khetanhospital,India,28.1263051,75.3997707,0
jai shree krishna hospital,India,25.8624354,73.7459361,0
Garima Hospital,India,29.163026,79.1508074,0
SK dubey hospital,India,23.2095734,77.4357149,0
raka medical,India,23.2183639,77.428498,0
Veterinary hospital Avinissery,India,10.4697358,76.2248149,0
AYUSH PHC HOMOEO PERINJANAM,India,10.305805,76.1594782,0
Ayurveda Dispensary,India,10.6210025,75.9964202,+91 487 2617210
GAD Kandassamkadavu,India,10.4747673,76.1017343,0
Veterinary Dispensary Perinjanam,India,10.3137728,76.142272,0
vetarinary dispensary punnayur,India,10.6305652,75.9985428,0
veterinary sub centre manalur,India,10.4745548,76.1015899,0
Government Veterinary Sub Centre Muttithadi,India,10.4578908,76.3286859,0
Government Ayurveda Dispensary,India,10.269823,76.3113372,+91-4802719900
veterinary sub centre chowannur,India,10.6570724,76.0853073,0
veterinary dispensary chowannur,India,10.6318938,76.0878038,0
government ayurveda dispensary,India,10.5599706,76.0642012,0
Veterinary Dispensary Ashtamichira,India,10.2754456,76.2774896,0
veterinary sub centre pazhookkara,India,10.2798704,76.2928823,0
Veterinary Sub Centre Poyya,India,10.2156894,76.2384945,0
Veterinary Sub Centre Annanad,India,10.2754102,76.3234286,0
veterinary subcenter punnayur,India,10.6277656,75.9898404,0
"GOVT AYURVEDA DISPENSARY,AYYANTHOLE",India,10.5145361,76.1822709,0
"Government Hospital, Hasanpur Juned",India,25.5940584,85.5261347,0
govt homoeo dispensary  arimpur,India,10.4975527,76.1561817,0
GOVT HOMOEO DISPENSARY AYYANTHOLE,India,10.5148036,76.1822653,+91-4872363614
Muriyad Government Homoeo Dispensary,India,10.3674551,76.2641067,+91 480 2880079
AYUSH NHM Homoeo Dispensary,India,10.2907764,76.5130446,0
Govt.Ayurveda Dispensary Avinissery,India,10.4700513,76.2215205,0
"Government Hospital, Rangamati",India,26.8935104,88.700805,0
Engandiyur Veterinary sub centre,India,10.5085566,76.0653451,0
NHM AYURVEDA DISPENSARY,India,10.3584894,76.1268567,0
"Ayush NHM PHC Homoeopathy, Mundathikode",India,10.6440936,76.2057791,0
Sri sanjeevini,India,17.493969,78.513036,0
Government Dispensary,India,28.6705615,77.1511902,0
DGD Prem Nagar,India,28.66261,77.1624729,0
Kelvin Diagnostics,India,28.6625223,77.1417334,0
Gyanchandra Joshi Ayurvedic Hospital,India,28.662511,77.144284,0
DR CHOPRAS SPINE JOINT SOLUTIONS INDIA - joint replacement doctor in west Delhi,India,28.6581639,77.1421631,0
Guru Ram Dass Charitable Hospital,India,28.6376807,77.1125936,0
Arvind Medicare,India,28.6311711,77.2170294,0
General Williams Hospital,India,28.6267808,77.2182706,0
"Government Hospital, Telmar",India,25.422258,85.4366066,0
Gad Choondal,India,10.6262218,76.0979725,0
"Government Homeo Dispensary, Thiruvilwamala",India,10.7356262,76.4289716,0
GOVT AYURVEDA DISPENSARY VETTILAPPARA,India,10.2908962,76.5085739,0
Tholur Govt.Homoeo dispensary,India,10.5952414,76.1203881,+91-4872286661
"Government Hospital, Akabarpur",India,25.282483,85.3103094,0
GAD Ollukkara,India,10.5279704,76.2547495,0
Govt Ayurveda DIspensary Venkitangu,India,10.5191684,76.0911303,+91-4872264280
Dr K. K. Mishra,India,25.5378379,87.5663217,0
Shiv Dental Clinic,India,25.5365458,87.5663399,0
Rajput medical store,India,25.3419332,82.9965688,0
Bajrang Medical store,India,25.3418788,82.9965688,0
Maa Gouri hospital,India,25.3488532,82.9939339,0
Veterinary Dispansary Pulacode,India,10.6496453,76.3568992,0
ICDP Sub center Kalappara,India,10.6359426,76.3621474,0
Kalyani Nursing Home,India,25.5380561,87.568518,0
Dr. P. L. Sah Memorial Hospital,India,25.5346207,87.5685186,0
"Government Hospital, Sonsa",India,25.2960657,85.6044572,0
"Government Ayurveda Dispensary, Alagappanagar",India,10.4345756,76.2961886,0
GOVT AYURVEDA DISPENSARY PARIYARAM,India,10.3195967,76.3706856,0
"Sub-District Hospital,Athmallik",India,20.7196514,84.5376223,0
"Government Hospital, Warisaliganj",India,25.0146612,85.6328018,0
"Community Health Centre, Jama",India,24.3512972,87.1463066,0
"Government Hospital, Rajauli",India,24.6442916,85.4953681,0
"Government Ayurveda Dispensary, Thiruvilwamala",India,10.7356194,76.4290669,0
homoeo dispensary,India,10.5377374,76.0280148,0
Manima Clinic,India,11.623248,78.1465721,0
Government Ayurveda Dispensary Parappukara,India,10.4048211,76.2788572,0
AYUSH Primary Health Centre Homeopathy Kadukutty Vynthala Homoeo Dispensery,India,10.2591342,76.3030196,0
"Government Hospital, Naromurar",India,25.0352432,85.6105958,0
"Sub-Divisional Hospital, Narkatiyaganj",India,27.1153897,84.4669354,0
"Government Homoeo Dispensary, Venkitangu",India,10.5192476,76.0909888,0
"Government Hospital, Udhampur",India,32.9198402,75.1327676,0
"Government Hospital, Tusura",India,20.5029132,83.4834176,0
"Government Hospital,Gambhari",India,20.7403846,82.9683155,0
"District Hospital,Kathua",India,32.3901836,75.5251452,0
"CHC, Gandey",India,24.1866859,86.436916,0
Ayush Ayurveda PHC NHM Kadappuram,India,10.537815,76.0280644,0
Shri Sathyanarayana Hospital,India,11.4291297,77.6913408,0
Kanabur Hospital,India,15.9504395,75.299542,0
PHC Pattadakal,India,15.9492067,75.8074766,0
Kyalakond Hospital,India,15.9184683,75.6800676,0
Bapuji Hospital,India,15.8771449,74.5359094,0
Bhumi Hospital,India,15.8768705,74.5127043,0
Ashok Hospital,India,15.872774,74.5173132,0
Ambiger Hospital,India,15.872358,75.718893,0
ESI Hospital,India,12.1329293,76.6760084,0
Government Hospital,India,12.9049935,74.9819402,0
Echs Hospital,India,12.9035635,74.8380701,0
Sri Vijaya Hospital,India,12.9032983,76.3917241,0
Exservice Mens Hospital Service .. E C H S,India,12.901923,74.837974,0
Government Hospital,India,12.8908752,75.0835468,0
Gowri Hospital,India,12.1205006,76.6795187,0
Kanachur Urban Health Centre,India,12.8834713,74.8701528,0
